62,7.1,12,6.3,12.5,0.1,,,81.3,80.3,76.3,87.3,83.5,89.7,1.4,84.9,27.6,67.7,47.5,4.76
66.4,12.5,,21.1,,,,,,,79,,82.8,95.4,0.4,76.5,27.4,62.6,44.5,3.34
61.3,35.3,,,3.4,,,,,83.9,,,82.5,92.4,1.4,75.2,25.9,60.7,51.1,3.23
71.8,6.8,,19.3,2.1,,,,,84.6,76.7,,84.1,93.2,1.7,82.9,22,64,48.6,4.52
34.9,,39.5,9.9,,15.7,,,82.1,,77.4,84.7,,87.7,0.6,84.1,32.1,62.8,42.8,3.74
65.1,14.9,,6.2,13.9,,,,,84.1,71.4,,80.5,91,,81.4,31.3,69,47.1,4.22
64.3,10.6,,18.3,6.8,,,,,80.9,74.1,,83.6,89.5,0.4,78.5,23.2,67.2,53.1,3.39
65.9,0.7,8.4,7.6,17.4,,,,,79.9,77.9,86.3,83.7,89.7,0.4,79.1,32.5,68.5,45.8,3.88
77.1,13.6,1.9,,,7.4,,,83.3,,,89.7,84.6,92.9,0.6,83.1,33.7,66.4,44,3.91
29.1,,36.7,33.2,1.1,,,,,84.2,77.7,88.9,,90.1,1.9,82.8,24.8,62.4,48.7,4.16
64.6,,,22,13.4,,,,,81.4,76.6,,,92.3,2.1,80.8,29,65,44.3,3.96
67,,29.6,2.8,0.6,,,,,83.3,75.8,83.9,,88.9,1.1,87,28.6,67.5,45,4.28
66.8,14.7,,,18.5,,,,,81.3,,,79.9,88.4,13.2,82.6,15.8,70.5,53.7,5.03
70.5,,,5.9,,23.6,,,89.8,,78.4,,,93.4,2.6,85.3,23.8,65.8,50.6,3.75
70.3,5,,20.4,4.2,,,,,84,79.3,,80.7,92.6,8,76.9,22.1,67.7,53.2,3.51
64.8,25.2,,,10,,,,,80.9,,,78.4,88.8,11.2,83.1,18.8,70.2,58.5,4.33
56.4,,1.2,14.9,27.5,,,,,80.5,76.1,82.3,,87.7,0.4,80.1,31,61.8,40.8,4.27
77.3,14.9,,2.4,5.3,,,,,79,77,,79.5,89.9,8.1,81.6,18.2,72.1,56.3,4.37
62.6,8.1,1.6,2.3,25.4,,,,,80.1,75,83.4,81.6,85,3.9,80.2,19.6,69.1,57.7,3.69
61.5,,,18.5,20.1,,,,,84.8,76.3,,,93.8,0.8,78.8,32.2,69.5,48,4.23
93,,7,,,,,,,,,87,,96.3,1.7,77.4,31.5,72.1,47.6,2.67
77.9,12.9,0.1,,7.5,1.6,,,85.9,82.6,,88,85.4,92,1.3,88.2,16.7,73.2,54.9,4.08
48.5,40.2,,,11.3,,,,,86.8,,,88.3,94.3,0.1,73.1,30.5,64.9,43.2,3.5
60.3,16.5,0.2,0.1,23,,,,,77,76,81,77.1,86.8,1.8,78.7,26.3,65.7,53.7,4.05
60.6,,20.7,11.1,7.7,,,,,82,77.8,86.4,,90.6,0.7,88,25.1,65.4,51.3,4.68
25.4,33.2,6.1,4.5,1.8,29,,,86.8,84.8,77,89.3,83.5,91.7,,72.5,36.5,68.9,39.8,3.57
66.9,,2.1,23.7,7.4,,,,,88.7,77,90.8,,94.3,0.7,81,25.2,63.5,54.3,3.21
47,,,19.1,33.8,,,,,85,78.7,,,90.3,0.2,82,32.4,58,43.9,3.58
66.3,15.3,0,2.3,16,,,,,85.1,79.2,92,81.8,94.7,4,78.3,22,69.3,53.6,3.76
59,31.1,,2.3,6.8,0.9,,,82.5,84,81.7,,83.9,92.2,,70.7,20,64.1,53.6,3.34
74.6,11.1,,6.9,7.4,,,,,84.7,69.5,,81.3,91.4,0.1,78.5,25.2,61.7,48.5,2.94
70.5,0.2,,9.5,19.8,,,,,77.4,75.6,,79,87.9,0.2,78.2,18.6,67.9,58.8,3.84
52.7,33.4,,11.6,2.2,,,,,85,73.7,,86,90.5,2.4,79.2,33.3,66.9,47.4,4.12
63.3,29.3,,,7.4,,,,,85.3,,,82.6,94.3,3.4,85.2,31.7,59.9,48.7,3.67
62.5,18.4,,0.3,18.8,,,,,83.2,74.4,,80,89.6,1.1,77.5,32.4,68.4,41.4,3.67
61.1,,,16.9,22,,,,,77.6,76.2,,,90.3,14.5,82.4,26.6,68.8,50.1,4.11
48.8,26.3,0.6,13.6,10.8,,,,,79,73.6,85.6,76.2,88.6,9.9,80.2,25.4,66.6,50.6,4.06
64.2,26.6,,,9.3,,,,,88.4,,,85.8,96.7,1.7,72.8,34.9,67.4,42.9,3.45
49.2,18.6,,18.2,14,,,,,73.6,73.1,,79.7,86.5,1.6,82.1,23.5,62.6,52.1,4.45
68.4,11.2,0.2,2.5,17.8,,,,,80.6,77.7,81.5,79.1,89,0.9,80.1,18.7,69.3,55.4,4.53
55.9,16.5,,9.5,18.1,,,,,78.5,73.3,,79.9,88.9,0.7,83.2,24.8,66.8,51.9,5.02
53.8,28.2,5.2,4.8,8,,,,,86.2,79.2,92.6,85.8,93.5,0.3,73.7,32.2,67.9,41.4,3.82
53.4,38,,,8.7,,,,,83.5,,,81.2,92.4,0.8,76.2,31.8,66,43.1,4.12
57.8,6.9,,13.9,21.3,,,,,58.5,69,,79.6,85,13.7,85.4,18.6,68.9,51.9,5.26
49.7,3.5,23.2,23.1,0.6,,,,,84.9,78.3,89.2,84.8,91.8,4.5,75.7,29.8,64.3,43.8,4.09
62.4,17.4,0.4,0.6,19.2,,,,,82.2,78.9,85.6,81,90.9,2.2,75.4,24.1,64.4,49.5,4.16
49.8,24.4,,13.7,12.1,,,,,81.5,74.8,,86.1,90.3,,81.8,30.8,65.7,46.2,3.7
36.1,0.2,24.6,9.1,30.1,,,,,77.5,72.6,83.2,77.7,86.3,0.2,80.2,34,63.8,40.5,4.24
67.3,14.3,0,8,10.3,0.1,,,,82.6,77.2,87,84.1,92,2.9,85.4,17.9,69,54.6,4.93
55.1,13.5,,10.3,21.1,,,,,86.4,79.3,,86,94.3,0.2,74.7,30.4,64.7,36.7,4.72
70.5,7.9,,12.4,9.2,,,,,77,74.8,,82.3,89.7,15.5,80.8,21.3,64.6,53.2,3.88
63.7,25.8,,,10.5,,,,,83.6,,,86.7,93.4,0.2,77.8,28.9,65.7,45.9,3.91
64.9,10.3,0.3,7.6,17,,,,,77.7,76.2,86.8,84,89.4,14.2,84.6,36.1,69.7,51.7,4.12
56.8,5.2,19.1,,18.9,,,,,83.2,,86.6,83.8,90.8,0.7,86.3,26.2,65.6,44.7,4.46
61.7,22.8,,7.8,7.8,,,,,82.7,72,,80.7,91.2,0.3,76.3,28,68.1,43.7,4.24
88,,,8.2,3.8,,,,,84.6,78.5,,,92.1,0.5,86.8,32,70.7,45.9,4.37
46.2,19.4,,13.2,21.2,,,,,81.3,72.9,,82.1,89,0.8,81.9,26.3,64.2,44.7,4.37
44.7,,,31.5,23.8,,,,,78,74.5,,,83.6,,82.6,18.1,69.2,56.8,4.57
65.5,,,31,3.5,,,,,82.8,74.2,,,91.7,,84.5,24,63.4,47.5,5.07
64.8,,30.7,2.3,0.7,1.6,,,83.1,82.9,78.4,87.5,,92.7,1.1,84.1,21,65.3,48.1,4.61
59.3,20.2,,9.3,11.2,,,,,84.1,73.9,,83.9,91.8,0.3,88.5,28,63.8,47.2,4.72
64.3,19.9,7,1.3,7.5,,,,,83.1,75.8,86.8,84.5,90.4,1.5,84.3,23.5,63.9,49.1,4.61
52.4,24.6,8.4,2.4,8.8,3.3,,,83.2,80.7,75.5,85.2,81.9,87.4,12.3,84.4,26.1,72.4,50.8,4.77
72.2,14.3,,6.9,6.7,,,,,82,78.1,,83.8,90.6,,88.8,27,67.1,46.8,4.35
75.5,24.1,,,0.4,,,,,88.8,,,87,95.3,2.3,77,31.9,69.6,47.3,2.97
65.9,,,31,3.1,,,,,87.8,82,,,94.2,0.5,80.2,21.7,62.8,49.5,4.18
50.5,,27.8,20.1,1.6,,,,,84.3,76,87.9,,92.5,1.4,79.5,26.4,65.5,47.7,3.73
63.8,13.4,6,2.7,14.1,0.1,,,79.3,80.3,77.2,88.8,83.4,92.5,0.2,78.9,30.2,68.4,47.5,3.38
62,23.7,,6.9,7.5,,,,,85.9,79.2,,87,92.5,0.9,80.3,29.9,70.1,47.3,4.08
55,8.4,25.1,,,11.4,,,83.3,,,85.9,76.2,90.7,0.1,82.8,28.1,63.7,45.9,4.43
55.3,2.3,,30.5,9.9,2.1,,,84.3,79.6,78.3,,82.9,89.2,0.4,79.2,22.8,69.5,54.2,3.55
67,18.5,,6.4,8.1,,,,,76.6,67.6,,78.9,86.2,0.1,86.3,31.1,65.3,51.5,4.63
57.2,,5.8,1.4,2.5,33.1,,,79.1,80.6,65.2,81.8,,86.9,1.3,77.6,30.4,70.4,53.8,4.34
50.1,,27.9,12.8,9.3,,,,,81.6,76.4,87,,91.2,1.6,86.7,27.2,67.9,55.4,4.6
61.5,,14,23.9,0.7,,,,,87.2,81.4,91,,92.9,0.6,82.3,37.2,65,47.8,3
57,29.4,,1.1,5.1,7.5,,,83.6,79.6,71,,83.2,89.9,11.4,75.7,28,72.2,52.3,3.67
69.6,13.9,,0.7,15.9,,,,,78.1,72,,76.2,88.3,9.7,80.3,19.2,70.6,51.5,4.22
61.9,7.9,,11.6,18.6,,,,,86.6,71.4,,80.6,92.7,,75,28.3,69.2,47,3.68
65.5,17.4,,1.5,15.7,,,,,81,81.8,,83.1,90.8,3.1,71.1,22.7,69.8,44.4,5.01
65.6,5.5,,23.9,5.1,,,,,88.2,82.2,,89.1,96.8,0.2,74.4,28.9,60.6,41.7,3.8
63.1,,0.3,6.7,29.9,,,,,81.6,77.5,86.5,,93.5,0.7,73.3,37.2,73.6,40.3,3.28
55.4,38.6,,,6,,,,,75.6,,,77.3,86.9,3.6,77.9,19.6,59.3,52.6,3.68
55.2,28.9,,5,10.9,,,,,88.6,79.5,,83.5,92.7,0.2,82.4,30.7,65.5,45.5,4.08
57.2,26.8,0.2,,4.1,11.7,,,76.4,77.7,,86.3,80.7,87.3,0.5,80.7,24.1,64.3,37.1,5.14
53.3,4.8,18.2,10.9,12.8,,,,,79.3,73.5,85.2,83.2,89.1,0.9,81.4,23.3,64.8,51.1,4.48
56.5,17.1,,9.1,17.3,,,,,82.3,75.3,,82.9,89.5,1.5,81.3,23.8,62.8,49.6,4
56.2,24.1,4.5,4.5,9,1.8,,,81.2,81.2,76.6,86.6,83.2,88.4,2.8,80.3,24,70.1,52,3.95
52.7,32.1,,6.7,8.5,,,,,84,77.5,,83.7,92.6,1,82.8,25.9,62.2,50.1,3.6
58.5,20,,6.5,13.5,1.5,,,84.3,83.5,66,,83.3,87.1,3,76.5,17.6,67.2,52.6,4.08
56.9,,29.1,5,9,,,,,87.2,80.1,89.9,,94.6,0.3,79.8,32.8,68.8,42,4.46
60.4,26.9,,7.2,5.4,0.1,,,85,84.4,79.7,,83.3,94.8,1.8,79,26.2,65.8,49.9,3.72
56.6,6.7,,19.1,17.6,,,,,81.5,74.3,,81.3,88.8,4.1,85.3,31,66.8,46.5,4.57
61.2,6.6,,23.6,,8.6,,,83.6,,78.2,,84.3,91.1,0.4,83.3,29.9,62.6,45,3.78
47.8,27.1,0,18.4,6.7,,,,,84.5,79.7,86,86,91.8,4.7,77.4,28,65.2,45.7,3.83
63.4,8.9,,,27.7,,,,,86.6,,,85.8,94.1,1.3,76.2,30,69.8,46.3,3.61
43.6,19.3,,13.4,23.7,,,,,80.2,74,,82.1,87.7,0.7,77,29.7,65.2,42.9,3.89
69.9,29.4,,,0.7,,,,,83.7,,,85.6,91.8,0.7,83.1,28.5,69.9,41.4,4.92
63.2,29.6,,,4.3,3,,,82.2,80.9,,,82.5,90,2,85.5,21.9,63.3,55.6,4
52,13.6,0.1,15.9,18.4,,,,,79.3,72.4,,81.7,89.3,6.4,77.6,20.8,68.2,51.9,4.53
61.4,12.4,,11.7,14.5,,,,,82.9,77.2,,86.7,91.5,1.1,81.6,23.1,66.4,48.8,4.86
71.8,7.9,,,20.3,,,,,85,,,83.3,91.5,1.1,81.5,37.5,77.8,44.9,3.59
67.1,19.7,,0.2,9.8,3.2,,,83.9,82.5,76,,83.3,89.4,20.2,83.6,25.9,66.5,47,4.63
53.2,8.3,,,38.2,0.3,,,87.3,86.3,,,84.9,94.4,4.1,74.5,28.4,70.4,49.6,3.79
45.4,34.2,3.7,8.1,8.7,,,,,82.3,78.2,88.1,81.7,91.7,,78.6,31.3,64.2,45.6,3.98
64.7,1.1,,29.2,5,,,,,86.8,81.2,,85.1,94.3,0.7,76,23.7,64.2,49.4,3.56
64,1.1,,9.2,25.7,,,,,80,77.3,,79.1,93.5,5.8,78.4,16.6,73.9,59.5,3.51
49.7,16.8,0,0.1,33.4,,,,,81.3,77.7,81,81.2,88.2,4.8,81,18.1,70.8,58.3,4.47
59.7,10.9,,13.8,15.5,,,,,81.7,75.4,,82.2,88.5,2,82.5,28.9,62,42.8,4.49
47,36.6,,14.4,2,,,,,82.1,77.9,,86.9,90.8,1.8,74.7,33.5,67.8,41.9,3.93
70.8,,,14.5,14.7,,,,,79.9,74.7,,,88.9,0.4,85.4,28.3,67.2,43.7,4.37
36.3,24.1,,14.4,25.3,,,,,82.2,74.3,,82.9,88.6,1.7,74.5,27.9,62.6,48.3,3.57
63.3,28,,,8.7,,,,,81.4,,,80.3,91.3,1.3,81.7,26.4,68.3,46.3,4.67
71.7,16.2,,2.1,10.1,,,,,85.2,76.8,,84.1,92.1,0.5,82.1,28.6,68.6,45.3,4.63
71.6,10.3,,14.7,3.4,,,,,85.1,79.3,,85.8,92.3,1,85.9,26.3,66.6,47.5,4.59
64.1,2.5,13,8.2,12.1,,,,,81,78.5,87,83.8,89.1,1.9,81.8,27.5,65.9,56.2,4.04
68.2,11.8,,8.1,11.9,,,,,83.7,72.9,,81.8,91.4,0.3,83.6,29.4,69.1,47.3,4.16
72.6,8.3,0.6,15.1,,3.5,,,85,,64.4,87.5,83.6,92.4,1.4,85.3,29.3,65.4,50.7,3.55
77,17.1,,,3.5,2.5,,,85.6,80.5,,,85.4,91.8,1.5,84.5,24.5,69.1,50,4.39
47.6,44.4,,,8,,,,,85.8,,,88.9,95.5,,71.9,31.2,68,44.7,3.44
46.9,,1.6,8.4,43.2,,,,,86.1,80.6,86.8,,92.2,0.8,76,34.1,72,44.1,3.38
78.9,15,,1.6,2.8,1.8,,,86.6,85.2,77.2,,83.9,94.3,1.7,78.2,19.6,72.5,53.2,4.24
65.4,,,15.6,19,,,,,86,80.1,,,95.1,1.4,76.3,31.8,70,46.9,3.47
63.4,17.7,1.5,3.3,14.1,,,,,82.4,78.5,84.2,82.7,89,2.7,80.1,17,68.3,49.6,4.96
57.6,,3.8,24.1,14.5,,,,,87.4,84,91.8,,96.4,0.2,76.9,29.2,65.1,44.4,3.69
67.6,24.7,,5.6,2,0.1,,,88,85.7,82.4,,80.1,95.6,5.2,79.7,15.2,67.4,51.3,3.7
81.6,11.5,,6.9,,,,,,,77.4,,81.3,91.7,2.5,72,24.9,70.9,51.9,3.34
64.1,20.9,0.5,0.9,13.5,,,,,83.4,76.5,87.3,83.2,89.8,1.6,73.1,20.4,62.9,51,3.59
52,,4.2,21.8,22,,,,,77.9,79.6,88.2,,91,0.6,76,29.8,62.5,43.8,3.28
57.8,33.6,,,8.6,,,,,85.4,,,85.4,93.3,1.9,75.1,30.1,66.3,49.5,3.66
61.1,,,11.3,27.7,,,,,81.6,76.2,,,91.3,2.1,72.3,25,66.6,52.8,3.6
41.1,2,35.9,15.3,5.7,,,,,83.7,76.5,90.5,81.2,91.6,1.1,84.5,24.5,64.4,45.2,4.61
61.6,20,,5.7,12.6,,,,,82.9,75.5,,82.2,92.1,0.4,81.1,27.2,65.8,42.7,3.88
43.5,25.5,,0.5,30.5,,,,,82.8,75.5,,81.8,90.1,1.2,74.3,35.8,72.7,44.3,4.45
47.4,21.7,,13.2,17.7,,,,,77.9,71.1,,74.8,85.4,0.2,85.4,31.5,62,45.2,4.04
59.4,4.9,,21.6,14,,,,,80.3,73.9,,82.8,91.5,7,77.3,22.6,73,51,4.22
61.9,13.1,,17.1,7.9,,,,,76.4,70.1,,79.8,85.8,7.1,79.3,21.3,68.2,48.6,4.34
65.1,23.5,,0.7,10.7,,,,,85.2,76.7,,80.8,93.8,,82.3,28.3,68.3,47.7,4.63
75.3,5,,15.2,3.4,1.2,,,86.7,86.1,80,,82.8,93.1,10.1,80.4,18.7,65.1,48.9,4.44
55.5,24.1,,15.1,5.2,,,,,84.3,78.7,,84.2,92.4,2.1,78.7,28.4,63,44.6,3.77
58.2,14,,22.7,5.2,,,,,84.5,78.9,,85.4,92.1,0.3,83.3,27.5,64.2,44.6,4.67
60.5,,4.3,22.2,13,,,,,84.4,81.4,90.4,,92.8,0.2,77.7,29,67,46.5,4.39
59.2,19.1,1.4,9.6,10.7,,,,,86.5,81,92.2,87,94.7,1.6,76.1,26.4,66.8,47.7,3.93
60.8,,,,39.2,,,,,84,,,,92.1,2.6,67.2,28.6,66.3,47.8,3.52
67.8,3.5,5.1,8.6,14.9,,,,,80.8,77.1,89.8,81.4,90.9,0.5,84.3,29.3,66.1,43.2,4.54
51.8,,,46.9,1.4,,,,,80,78.4,,,85.3,0.7,77.8,26.7,58.6,41.9,3.36
62,33.5,,0.1,4.4,,,,,82.9,79,,83,90.6,6.8,76.9,28.9,67.6,52.6,4.03
50.3,31,,,4.6,14,,,82.3,83.6,,,79.3,89.4,2.5,71.4,33.1,59.9,45.1,3.19
10.4,,,,,,89.6,73.4,,,,,,83.5,,78.6,26.2,63.1,46.9,4.6
59.5,6.7,,16.1,17.7,,,,,70.7,72.2,,83.2,86.3,5.7,84.9,18.8,63.1,53,4.75
49.3,23.5,,11.6,15.5,,,,,78.3,70.3,,82.7,87.4,1.5,79.3,25.7,65.3,54.7,3.92
64.3,19.4,,4.1,9.7,2.5,,,86.8,84.1,76.8,,85.3,92.4,0.1,78.5,19.5,72.5,54.1,4.28
69.7,18.1,0.4,0.2,7,4.6,,,86.4,83,80,86.8,84.8,89.3,5,82.4,20.9,69.2,52.9,4.4
48.9,,23,22.4,,5.7,,,81.8,,77.1,90.1,,93.9,0.5,75,35.1,65.4,42.6,3.11
61.9,15.8,,1.1,21.2,,,,,87.7,80,,82.8,95.8,0.9,69.8,32.8,66.7,46.4,3.3
62,13.3,,18,6.7,,,,,81.2,72.4,,80.7,88.1,2.2,81.6,21.3,61.6,49.8,3.81
52.6,24.9,,,7,15.4,,,82.3,82,,,78.1,88.7,11.3,71.6,23,65.3,47.3,4.11
55.6,31.9,0.1,5,7.4,,,,,83.1,77.3,,80.5,89.9,1.1,81,24.6,64.6,52.5,4.31
82.6,11.8,,,5.6,,,,,81.5,,,82.2,88.7,0.4,87.9,30.3,62.1,49.5,3.75
9,0,,6.8,0.2,,84,65.5,,70,60.3,,67,72.2,0.3,74.5,21.6,65.7,54.9,4.12
59.4,14.6,15.1,1.5,9.4,,,,,84.2,76.2,87.1,83.2,92.1,2.7,75.1,29.8,69.3,50.1,3.53
61,22.5,,2,14.4,,,,,83.4,74.5,,79.7,89.8,2.3,78,30.6,64.8,43.2,4.36
55.1,23.5,,13.8,7.6,,,,,81.6,73.2,,82.3,88.1,1.6,82.3,19.6,67.4,53,4.13
78.8,18,,,3.2,,,,,75.7,,,76.5,85.1,2.5,76.8,33.9,67.7,45,3.12
61.8,29.4,,1.9,,7,,,84,,75,,85.4,92.9,3.4,75.4,36.5,73.9,47.2,4.18
52,18.1,,16.5,13.4,,,,,81.2,75.9,,85.8,90.5,0.1,79.5,29.8,67.5,44.9,4.31
74.8,,,13.8,11.5,,,,,84.4,75.8,,,93.2,4,74.3,16.9,75.3,55.1,3.58
63.9,4.1,25,,7.1,,,,,86.2,,86.3,80.5,92,0.5,83.2,26,69.5,43.6,4.93
72.5,8.9,,17.9,0.8,,,,,92.7,82.2,,85.3,96.7,0.4,72.2,24.7,64.7,44.3,3.49
38.9,,24.6,24.7,11.8,,,,,81.2,76.8,88.3,,89.3,1.1,84.4,25.3,67.1,53.5,4.81
53.4,9,28.6,2.1,4.3,2.7,,,86.4,84.2,78,90.8,88.4,92.7,7.8,81.1,21.1,66.5,54,3.94
64.3,11.2,,,24.5,,,,,83.4,,,84,90.3,0.8,82.1,32.2,62.9,41.7,4.67
67.1,18.7,,,14.2,,,,,83.7,,,78.6,89.3,1.5,83.8,28.7,56.3,42.6,3.19
41,6.6,22.5,3.7,26.2,,,,,83,74.1,87.7,85.6,92.3,0.2,78.6,30,68,41.7,4.05
80.3,5.7,,3.4,10.6,,,,,80.8,76.6,,80.9,91.2,2.2,83,18.7,71.8,59.7,3.79
48.7,,,51.3,,,,,,,82.4,,,94.2,1,69.9,29.6,57.7,41.1,3.32
68.2,17.6,0.1,4.7,9.4,,,,,81,77.3,86,82.4,90.7,13.9,77,20.8,69.2,47.2,4.1
51,13.1,1,12.3,22.6,,,,,83.2,73.9,85.5,82.5,90.2,0.1,76.8,35,62.7,39.8,3.6
67,9.9,,8.8,14.3,,,,,81.3,73.9,,84,88.4,1.9,89.3,30.7,54.1,50.2,4.25
62.7,6.6,,12.9,17.8,,,,,81.5,76.6,,81.4,89.5,1.6,89.1,23,65.4,43.1,5.12
66.6,,28.3,4.6,0.5,,,,,83.2,76.1,85,,91.4,1.4,75.5,35.2,78.4,50.7,3.88
54.9,24.8,,,20.4,,,,,85.1,,,85.6,94.3,0.7,77.7,25.1,68.2,49.9,3.99
61.6,25.2,,9.8,3.5,,,,,80.1,84.2,,83,90.4,2.8,71.9,26.4,67.3,49,3.87
63.5,,,7.3,29.2,,,,,78.6,71.7,,,86.8,0.6,78.6,31.1,57.7,43.4,4.01
60.5,18.7,,,20.8,,,,,84,,,82,92.3,2.2,75.3,21.6,64.2,48.7,3.94
56,18.8,,15.7,9.5,,,,,82.2,73.6,,83.5,89.7,,83.9,30.3,64.9,46.4,4.55
61.1,14.4,,5.1,3.2,16.1,,,84.9,82.3,76,,83.3,90.6,0.3,80.6,27.4,59.9,43.5,3.93
64.6,16.1,,10.4,8.9,,,,,83.4,73.3,,79.9,89.3,,85,32.3,66.4,47.3,3.85
61.2,32.5,,,6.4,,,,,83.6,,,82.2,89.6,23.9,81.8,22.3,67.1,49.4,4.26
66.1,22.7,,1.6,9.3,0.2,,,85,83.5,70,,84.1,91.3,18.5,74.2,27.4,72.2,44.6,5.12
44.1,26.7,2.1,23.8,3.3,,,,,81.5,74,86.3,83.5,89.2,1.4,83,22.2,65.4,57.9,4.01
60.4,17.3,,21.1,1.2,,,,,85.5,82.9,,87.3,93.5,0.3,78.6,32.2,64.2,45.1,4.09
72.5,8.9,,10,8.6,,,,,81.8,77,,83.2,90.4,11.2,80.7,15.4,73.5,54.6,4.92
58.3,,20,13.1,8.7,,,,,84.3,79.3,86.8,,91.3,0.3,81.1,28.7,65.4,46.6,4.02
69.9,1.7,2.4,11,15,,,,,76.1,71.6,83.7,79.7,83.8,1.7,82.9,21.1,66.5,51.5,4.81
59.2,14,,,9.5,17.3,,,80.1,80.1,,,78.4,86.2,10.5,81.8,22.9,73.7,54.8,4.17
67.5,,,32.4,0.2,,,,,82.5,81.2,,,93.2,0.4,79.7,29.8,65.7,44.1,2.71
52.2,47.8,,,,,,,,,,,86,97.2,0.4,61.6,39.9,68.4,42.1,2.48
55,26.8,,,18.3,,,,,87.1,,,84.7,93.1,1.6,75.9,34.2,63.2,39.8,3.45
61.9,7.3,22.4,,8.3,,,,,85.3,,88.7,80.1,92.7,0.3,83.4,27.7,64.1,46.2,4.57
58,25.5,,,16.6,,,,,83.3,,,78.5,91.8,,75.8,32.8,67.3,42.6,3.89
77.1,,,12.3,10.6,,,,,86.7,79.8,,,94.1,1.7,79.2,27.2,66.7,48.2,3.8
57.7,18.6,,2.5,21.1,0,,,90,82,78,,80.8,90,5.8,75.8,24.7,71.5,50,4.42
59,14.1,,11.9,15.1,,,,,83.6,79.2,,83.3,90.3,1,81.6,25.6,63.7,45.9,4.19
45.7,18.2,8.9,9,,18.2,,,83.3,,70.9,85.1,81.1,87.8,0.4,83.9,33.3,65.8,47.6,4.43
73,9.3,6.3,6.5,5,,,,,86.1,75,87.2,82.7,93.7,0.6,83.4,23.9,69.1,51.2,3.96
60.5,6.7,,20.7,12.1,,,,,81.5,73.5,,79.8,89.6,,85.5,27.4,64,48.7,4.12
33.1,32.1,,8.7,26.1,,,,,82.6,77.1,,82.7,94.4,0.6,67.7,37.9,68.9,43.3,3.3
25.4,0.1,44.6,17.2,12.8,,,,,78.5,69.1,82.6,81.5,85.1,1.1,82.5,23.1,65.1,45.4,4.9
55.9,19.5,,2.1,2.9,19.5,,,84.3,83.8,81.2,,82.9,91.7,2,80.3,27.8,65.8,51.8,3.88
58.5,32.4,,4.6,4.5,,,,,88.1,80.3,,86.5,93.2,0.4,82.4,29.1,65.8,45.9,4.12
65.1,6.7,,15.5,12.8,,,,,84.5,78,,82,93.8,4.1,77.6,15.7,71.9,53.6,4.57
54.9,1.9,,29.7,,13.4,,,81.7,,75,,78.1,89.4,15.6,83.7,14.7,66.9,51.9,4.61
54.6,19,2,13.3,11.1,,,,,81.5,76.6,85.9,82.4,87.5,1.2,83,15.8,65.7,50.7,5.56
61.9,35.7,,,2.4,,,,,84.3,,,80.5,92.4,0.4,70.1,30.8,65.8,41,3.39
68,14.5,,10.6,7,,,,,83.7,77.1,,85.4,92.2,1.7,76.1,27.4,75.4,51.7,3.72
62.9,,2.2,23,11.9,,,,,88.8,78.2,90.9,,96.2,1.6,75.3,26.2,66.4,46.3,4.51
64.7,31.5,,,3.8,,,,,85.6,,,82,92,0.4,82.4,26.9,61.2,44.8,4.56
60.8,15.3,,17.8,6.1,,,,,83.6,72,,84.2,93.1,1.7,81.2,27.3,68.5,53.9,3.92
79.9,1.8,,12.7,5.6,,,,,82.8,78.5,,84.6,90.7,1.7,88,20.9,69.3,53.8,4.6
62.5,12,1.7,14.7,9.2,,,,,80.5,72.2,85.1,82.9,87.8,2.5,86.1,23.4,63.5,50.4,4.97
80,10.5,,,3.3,6.2,,,85.9,85.2,,,84.9,94.8,2.9,74.4,16.7,70.3,51.5,4.8
71,12.4,,,16.7,,,,,84.3,,,85,93.6,0.8,76.9,23.7,70.6,49.5,3.69
64.5,12.9,,9.9,12.8,,,,,87.4,79.2,,83.7,93.7,0.2,75.9,30.9,65.2,45.9,3.62
59.2,30.1,0.4,0.2,9.7,0.4,,,82.3,77.6,75.4,81.6,77.9,83.2,12.7,82.6,23.2,65.4,52,4.34
47.3,37.1,,4.5,11.1,,,,,80.4,73.6,,80.3,88.1,1.6,79.5,37.1,64.9,46.3,4.06
65.5,14.1,,15.9,4.6,,,,,87.9,81.2,,84.9,93.9,0.1,74.8,28.3,66.6,46,3.94
57.4,12.9,,5.5,24.4,,,,,83.8,69.2,,83.9,90.3,0,79.1,32.3,67.1,41.3,3.66
60.6,0.1,,27.9,11.4,0,,,76,82.5,76.3,,85.7,93.2,3,81.1,21.6,69.1,55.2,4.21
47.1,2.6,21.6,15.3,13.5,,,,,82.9,74.4,87.4,80.2,89.1,0.3,87,26.4,65.5,46.6,4.27
48.2,14.7,,12.6,24.5,,,,,81.1,73.8,,78.3,87.2,0.5,75.6,30.7,63.6,41.5,4.82
88.3,1.5,0.2,,2.5,7.6,,,88.4,83.2,,89,88.8,91.8,6.5,81.5,20.3,74.1,57,3.56
13.3,,,5.5,,,81.2,65.1,,,59.5,,,72.9,1.5,81.3,23.3,64.5,54.6,4.78
69.8,11.2,1.1,16.5,1.2,0.2,,,,81.8,78.9,88.9,85.6,91.8,6.2,78.9,18,73.6,53.4,3.62
61.5,29.7,,0.8,8.1,,,,,81.3,78.1,,82.3,91,3.7,75.4,25,65.3,47.5,4.82
80,14.9,,3.7,1.4,,,,,78.3,76.8,,79.2,91.9,3.4,78.6,20.1,75.1,59.1,3.81
